Search_ID,Customer_ID,Search_Keyword,Search_Category,Search_Date,Result_Clicked,Product_Clicked
SRCH_004185,CUST_00299,kitchen,Kitchen,2026-04-04 02:27:35,1,Milton Heavy-Duty 750W Mixer Grinder - Crimson Red
SRCH_004186,CUST_01660,bedding,Home,2026-06-23 02:29:35,1,IKEA Velvet Touch Blackout Window Curtains
SRCH_004187,CUST_01077,technology,Books,2026-06-14 08:43:35,1,O'Reilly Python Machine Learning & AI Mastery - Charcoal
SRCH_004188,CUST_02322,mobile accessories,Accessories,2026-08-30 03:10:35,1,Anker Multi-Port 7-in-1 USB-C Hub Adapter - Olive Green
SRCH_004189,CUST_02907,accessories,Gaming,2026-08-18 00:46:35,1,Razer Next-Gen Home Gaming Console 1TB
SRCH_004190,CUST_01073,fashion,Fashion,2026-05-28 18:07:35,1,H&M Floral Print Maxi Summer Dress - Olive Green
SRCH_004191,CUST_02361,storage & containers,Kitchen,2026-04-23 05:52:35,1,Prestige Hard Anodized Non-Stick Cookware Set - Olive Green
SRCH_004192,CUST_00139,winterwear,Fashion,2026-07-25 10:15:35,1,Raymond Floral Print Maxi Summer Dress
SRCH_004193,CUST_02867,controllers,Gaming,2026-07-01 11:12:35,1,Xbox Ultra-Lightweight 8KHz Optical Gaming Mouse - Midnight Black
SRCH_004194,CUST_01935,small appliances,Kitchen,2026-08-01 05:01:35,1,Milton Heavy-Duty 750W Mixer Grinder
SRCH_004195,CUST_00561,personal,Personal Care,2026-09-02 11:21:35,1,Oral-B Cordless Rechargeable Beard Trimmer - Navy Blue
SRCH_004196,CUST_00848,skincare,Beauty,2026-07-05 14:20:35,1,L'Oreal Hydrating Hyaluronic Acid Serum
SRCH_004197,CUST_00773,books,Books,2026-07-02 11:45:35,1,HarperCollins Python Machine Learning & AI Mastery
SRCH_004198,CUST_02944,technology,Books,2026-05-07 00:57:35,1,Bloomsbury Python Machine Learning & AI Mastery - Charcoal
SRCH_004199,CUST_01503,business & finance,Books,2026-06-28 03:54:35,1,Bloomsbury The Psychology of Money - Silver
SRCH_004200,CUST_01329,mobile accessories,Accessories,2026-08-05 20:07:35,1,Logitech Shockproof Clear Phone Case
SRCH_004201,CUST_00147,laptops,Laptops,2026-07-02 20:50:35,1,Asus Creator Studio Laptop 4K OLED - Crimson Red
SRCH_004202,CUST_00410,bedding,Home,2026-07-16 02:39:35,1,Spaces Velvet Touch Blackout Window Curtains - Pearl White
SRCH_004203,CUST_00144,beauty,Beauty,2026-08-09 04:36:35,1,Neutrogena Hydrating Hyaluronic Acid Serum - Rose Gold
SRCH_004204,CUST_01520,business & finance,Books,2026-08-11 14:50:35,1,Bloomsbury The Psychology of Money
SRCH_004205,CUST_00640,gaming,Gaming,2026-08-25 01:12:35,1,Corsair Wireless Haptic Feedback Gaming Controller - Classic Beige
SRCH_004206,CUST_02121,lighting,Home,2026-07-12 15:32:35,1,Philips 100% Cotton 300TC Double Bed Sheet
SRCH_004207,CUST_02333,fitness equipment,Sports,2026-03-14 08:47:35,1,Decathlon Extra Thick Non-Slip Eco Yoga Mat - Pearl White
SRCH_004208,CUST_02969,budget,Mobiles,2026-07-21 03:56:35,1,Xiaomi Smooth Display Mid-Range 5G - Rose Gold
SRCH_004209,CUST_02121,accessories,Gaming,2026-07-06 02:53:35,1,Logitech G Surround Sound Gaming Headset with Mic
SRCH_004210,CUST_00322,lighting,Home,2026-07-29 03:34:35,1,IKEA Handwoven Boho Area Rug - Classic Beige
SRCH_004211,CUST_01163,office,Furniture,2026-06-23 11:52:35,1,Sleepyhead Minimalist Nesting Coffee Tables - Charcoal
SRCH_004212,CUST_00005,home,Home,2026-08-14 03:11:35,1,IKEA Velvet Touch Blackout Window Curtains - Midnight Black
SRCH_004213,CUST_01151,small appliances,Kitchen,2026-08-08 09:07:35,1,Hawkins Electric Rapid Air Fryer 4.5L
SRCH_004214,CUST_01224,storage & containers,Kitchen,2026-03-16 19:16:35,1,Pigeon Heavy-Duty 750W Mixer Grinder
SRCH_004215,CUST_02035,mobiles,Mobiles,2026-03-23 12:04:35,1,Apple Pure Android Experience 5G
SRCH_004216,CUST_02974,student laptops,Laptops,2026-04-14 09:07:35,1,HP Business Productivity Notebook
SRCH_004217,CUST_01361,mid-range,Mobiles,2026-06-14 14:24:35,1,Samsung Sleek Curve Screen 5G Phone - Olive Green
SRCH_004218,CUST_00084,home,Home,2026-04-26 11:54:35,1,Solimo Smart LED Color Ambient Bulb - Olive Green
SRCH_004219,CUST_02314,television,Electronics,2026-05-17 12:44:35,1,JBL Bass Soundbar with Subwoofer - Midnight Black
SRCH_004220,CUST_00880,home,Home,2026-04-28 11:36:35,1,Philips Handwoven Boho Area Rug
SRCH_004221,CUST_02984,books,Books,2026-05-22 09:18:35,1,HarperCollins Python Machine Learning & AI Mastery
SRCH_004222,CUST_01309,cooking essentials,Grocery,2026-03-23 04:57:35,1,Saffola Organic Raw Honey 500g - Olive Green
SRCH_004223,CUST_01129,makeup,Beauty,2026-04-23 19:36:35,1,L'Oreal Matte Velvet Long-Stay Lipstick - Pearl White
SRCH_004224,CUST_01388,office,Furniture,2026-05-10 14:28:35,1,Sleepyhead Ergonomic Mesh High-Back Office Chair - Navy Blue
SRCH_004225,CUST_01269,men's clothing,Fashion,2026-06-30 04:22:35,1,Puma Cozy Fleece Pullover Hoodie - Classic Beige
SRCH_004226,CUST_02230,budget,Mobiles,2026-03-31 08:36:35,1,Google Pure Android Experience 5G - Pearl White
SRCH_004227,CUST_02363,television,Electronics,2026-05-09 03:57:35,1,Samsung Digital Mirrorless Camera
SRCH_004228,CUST_01794,storage & containers,Kitchen,2026-07-12 23:20:35,1,Philips Hard Anodized Non-Stick Cookware Set
SRCH_004229,CUST_00420,gaming,Gaming,2026-09-02 13:23:35,1,PlayStation Wireless Haptic Feedback Gaming Controller - Olive Green
SRCH_004230,CUST_00403,business & finance,Books,2026-05-13 22:31:35,1,Random House Atomic Habits: Build Good Habits - Classic Beige
SRCH_004231,CUST_02664,care,Personal Care,2026-05-15 02:26:35,1,Dettol Gentle Sulfate-Free Moisturizing Body Lotion - Space Gray
SRCH_004232,CUST_02209,accessories,Accessories,2026-03-23 05:27:35,1,Logitech Water-Resistant Laptop Backpack 15.6-inch
SRCH_004233,CUST_02595,beverages,Grocery,2026-05-09 03:46:35,1,Saffola Organic Green Tea Herbal Infusion 100 Bags
SRCH_004234,CUST_00208,winterwear,Fashion,2026-08-19 18:47:35,1,Nike Floral Print Maxi Summer Dress - Charcoal
SRCH_004235,CUST_02982,mid-range,Mobiles,2026-06-28 19:20:35,1,Xiaomi Smooth Display Mid-Range 5G - Rose Gold
SRCH_004236,CUST_02800,small appliances,Kitchen,2026-04-15 15:43:35,1,Philips Electric Rapid Air Fryer 4.5L - Midnight Black
SRCH_004237,CUST_02270,running shoes,Footwear,2026-08-09 23:55:35,1,Nike Genuine Leather Oxford Shoes - Crimson Red
SRCH_004238,CUST_01004,winterwear,Fashion,2026-07-26 06:23:35,1,Levis Casual Stretch Chino Trousers
SRCH_004239,CUST_02506,beauty,Beauty,2026-08-31 07:09:35,1,L'Oreal Matte Liquid Longwear Foundation - Olive Green
SRCH_004240,CUST_00444,footwear,Footwear,2026-06-10 09:45:35,1,Puma Classic Low-Top Canvas Sneakers - Olive Green
SRCH_004241,CUST_01445,mobile accessories,Accessories,2026-06-17 10:03:35,1,Spigen Magnetic Qi Fast Wireless Charger Stand - Pearl White
SRCH_004242,CUST_00863,mid-range,Mobiles,2026-07-19 04:11:35,1,Google Pure Android Experience 5G - Pearl White
SRCH_004243,CUST_00470,sports,Sports,2026-04-26 12:04:35,1,Cosco Extra Thick Non-Slip Eco Yoga Mat
SRCH_004244,CUST_02174,home,Home,2026-08-22 20:38:35,1,Solimo 100% Cotton 300TC Double Bed Sheet
SRCH_004245,CUST_01954,business & finance,Books,2026-04-16 05:05:35,1,HarperCollins Atomic Habits: Build Good Habits - Charcoal
SRCH_004246,CUST_00021,care,Personal Care,2026-07-27 15:54:35,1,Dove Deep Cleansing Charcoal Body Wash 500ml
SRCH_004247,CUST_00530,men's clothing,Fashion,2026-05-25 03:36:35,1,H&M Floral Print Maxi Summer Dress - Olive Green
SRCH_004248,CUST_02989,storage & containers,Kitchen,2026-06-05 20:31:35,1,Pigeon Heavy-Duty 750W Mixer Grinder
SRCH_004249,CUST_02939,electronics,Electronics,2026-06-17 05:00:35,1,LG 4K Ultra HD Smart TV 55-inch - Olive Green
SRCH_004250,CUST_02068,grocery,Grocery,2026-04-11 15:57:35,1,Tata Cold-Pressed Extra Virgin Olive Oil 1L
SRCH_004251,CUST_01020,technology,Books,2026-03-25 09:45:35,1,HarperCollins Designing Data-Intensive Applications
SRCH_004252,CUST_00958,mid-range,Mobiles,2026-08-09 04:56:35,1,OnePlus Smooth Display Mid-Range 5G - Navy Blue
SRCH_004253,CUST_01748,beverages,Grocery,2026-04-02 07:37:35,1,Dabur Organic Raw Honey 500g - Rose Gold
SRCH_004254,CUST_01788,gaming laptops,Laptops,2026-04-29 06:26:35,1,MSI Pro Gaming Laptop RTX 4070 - Charcoal
SRCH_004255,CUST_02568,kitchen,Kitchen,2026-06-17 17:12:35,1,Wonderchef Hard Anodized Non-Stick Cookware Set - Olive Green
SRCH_004256,CUST_00930,shaving & grooming,Personal Care,2026-05-11 21:26:35,1,Philips Cordless Rechargeable Beard Trimmer
SRCH_004257,CUST_01448,student laptops,Laptops,2026-04-16 02:58:35,1,Acer Pro Gaming Laptop RTX 4070
SRCH_004258,CUST_00456,gaming,Gaming,2026-05-23 02:11:35,1,Logitech G Surround Sound Gaming Headset with Mic - Midnight Black
SRCH_004259,CUST_02476,electronics,Electronics,2026-05-03 07:31:35,1,Samsung 4K Ultra HD Smart TV 55-inch - Rose Gold
SRCH_004260,CUST_01351,accessories,Gaming,2026-08-21 04:53:35,1,Logitech G Surround Sound Gaming Headset with Mic - Midnight Black
SRCH_004261,CUST_00298,laptops,Laptops,2026-08-31 11:34:35,1,Apple Creator Studio Laptop 4K OLED - Rose Gold
SRCH_004262,CUST_02265,men's clothing,Fashion,2026-06-21 16:35:35,1,Puma Cozy Fleece Pullover Hoodie - Classic Beige
SRCH_004263,CUST_00370,business & finance,Books,2026-05-15 02:08:35,1,O'Reilly Deep Work: Focused Success in a Distracted World - Space Gray
SRCH_004264,CUST_01333,shaving & grooming,Personal Care,2026-08-15 12:47:35,1,Colgate Gentle Sulfate-Free Moisturizing Body Lotion - Olive Green
SRCH_004265,CUST_00361,wearables,Electronics,2026-08-23 17:57:35,1,LG Compact Bluetooth Speaker - Silver
SRCH_004266,CUST_01280,gaming,Gaming,2026-03-11 23:27:35,1,Xbox Surround Sound Gaming Headset with Mic - Charcoal
SRCH_004267,CUST_00883,shaving & grooming,Personal Care,2026-06-21 11:09:35,1,Dove Cordless Rechargeable Beard Trimmer - Pearl White
SRCH_004268,CUST_00576,bags & backpacks,Accessories,2026-06-27 15:55:35,1,Logitech Multi-Port 7-in-1 USB-C Hub Adapter - Space Gray
SRCH_004269,CUST_02213,audio,Electronics,2026-06-11 11:24:35,1,Bose Digital Mirrorless Camera - Navy Blue
SRCH_004270,CUST_00008,laptops,Laptops,2026-03-18 07:45:35,1,Acer Pro Gaming Laptop RTX 4070
SRCH_004271,CUST_00017,running shoes,Footwear,2026-05-31 20:47:35,1,Adidas Comfort Walking Slip-On Shoes - Rose Gold
SRCH_004272,CUST_02588,electronics,Electronics,2026-06-21 09:53:35,1,Bose Noise Cancelling Wireless Earbuds
SRCH_004273,CUST_00440,office,Furniture,2026-06-12 20:14:35,1,Sleepyhead Ergonomic Mesh High-Back Office Chair - Silver
SRCH_004274,CUST_00022,personal,Personal Care,2026-07-23 00:01:35,1,Gillette Cordless Rechargeable Beard Trimmer - Charcoal
SRCH_004275,CUST_01094,shaving & grooming,Personal Care,2026-05-25 17:13:35,1,Oral-B Cordless Rechargeable Beard Trimmer
SRCH_004276,CUST_00242,books,Books,2026-07-03 05:02:35,1,Random House Designing Data-Intensive Applications - Olive Green
SRCH_004277,CUST_02657,mobile accessories,Accessories,2026-08-23 21:22:35,1,American Tourister 9H Tempered Glass Screen Protector (2-Pack) - Classic Beige
SRCH_004278,CUST_02652,accessories,Accessories,2026-06-06 09:09:35,1,Anker Water-Resistant Laptop Backpack 15.6-inch - Navy Blue
SRCH_004279,CUST_02096,outdoor sports,Sports,2026-05-04 20:08:35,1,Nivia Carbon Fiber Badminton Racket
SRCH_004280,CUST_02848,shaving & grooming,Personal Care,2026-03-15 03:36:35,1,Dove Deep Cleansing Charcoal Body Wash 500ml
SRCH_004281,CUST_02836,fragrances,Beauty,2026-04-26 06:14:35,1,L'Oreal Matte Liquid Longwear Foundation - Rose Gold
SRCH_004282,CUST_02098,ultrabooks,Laptops,2026-06-14 00:39:35,1,HP Student Essential Laptop - Classic Beige
SRCH_004283,CUST_00417,mobile accessories,Accessories,2026-08-31 06:39:35,1,Logitech Water-Resistant Laptop Backpack 15.6-inch - Charcoal
SRCH_004284,CUST_02859,care,Personal Care,2026-05-10 23:23:35,1,Gillette Sonic Electric Toothbrush with Timer
SRCH_004285,CUST_00018,office,Furniture,2026-07-28 22:42:35,1,Sleepyhead Ergonomic Mesh High-Back Office Chair - Silver
SRCH_004286,CUST_00400,running shoes,Footwear,2026-06-26 11:13:35,1,Nike Genuine Leather Oxford Shoes - Crimson Red
SRCH_004287,CUST_00533,mobiles,Mobiles,2026-08-20 22:46:35,1,Motorola Sleek Curve Screen 5G Phone - Charcoal
SRCH_004288,CUST_01420,footwear,Footwear,2026-03-20 08:26:35,1,Clarks Genuine Leather Oxford Shoes
SRCH_004289,CUST_00934,wearables,Electronics,2026-08-23 11:20:35,1,Noise Smart Fitness Watch
SRCH_004290,CUST_02107,electronics,Electronics,2026-03-15 13:30:35,1,Sennheiser Wireless Bluetooth Headphones
SRCH_004291,CUST_01004,fashion,Fashion,2026-08-01 01:07:35,1,Levis Floral Print Maxi Summer Dress - Classic Beige
SRCH_004292,CUST_01924,business & finance,Books,2026-04-10 15:58:35,1,HarperCollins Python Machine Learning & AI Mastery
SRCH_004293,CUST_02650,kitchen,Kitchen,2026-06-20 05:24:35,1,Milton Heavy-Duty 750W Mixer Grinder - Crimson Red
SRCH_004294,CUST_01672,technology,Books,2026-06-24 23:11:35,1,Bloomsbury The Psychology of Money
SRCH_004295,CUST_00596,office,Furniture,2026-06-21 04:26:35,1,Sleepyhead Modern Engineered Wood Computer Desk - Charcoal
SRCH_004296,CUST_00454,sneakers,Footwear,2026-06-16 18:33:35,1,Reebok Cushioned Running Shoes - Classic Beige
SRCH_004297,CUST_02010,men's clothing,Fashion,2026-05-05 04:22:35,1,Zara Denim Trucker Jacket
SRCH_004298,CUST_01925,furniture,Furniture,2026-05-24 18:15:35,1,Wakefit Minimalist Nesting Coffee Tables - Pearl White
SRCH_004299,CUST_02615,office,Furniture,2026-03-31 01:59:35,1,Sleepyhead Minimalist Nesting Coffee Tables - Space Gray
SRCH_004300,CUST_00186,gaming,Gaming,2026-04-14 09:47:35,1,Razer RGB Mechanical Gaming Keyboard
SRCH_004301,CUST_00757,gaming,Gaming,2026-05-18 12:00:35,1,Logitech G Ultra-Lightweight 8KHz Optical Gaming Mouse - Pearl White
SRCH_004302,CUST_00448,electronics,Electronics,2026-08-15 13:47:35,1,Samsung 4K Ultra HD Smart TV 55-inch - Rose Gold
SRCH_004303,CUST_00948,grocery,Grocery,2026-05-20 22:27:35,1,Tata Organic Green Tea Herbal Infusion 100 Bags - Rose Gold
SRCH_004304,CUST_02789,gaming laptops,Laptops,2026-04-24 07:41:35,1,Apple Creator Studio Laptop 4K OLED - Rose Gold
SRCH_004305,CUST_02103,bags & backpacks,Accessories,2026-05-30 06:08:35,1,Anker 9H Tempered Glass Screen Protector (2-Pack)
SRCH_004306,CUST_02547,cooking essentials,Grocery,2026-05-23 01:48:35,1,Saffola Organic Green Tea Herbal Infusion 100 Bags - Midnight Black
SRCH_004307,CUST_01090,running shoes,Footwear,2026-05-16 12:52:35,1,Reebok Comfort Walking Slip-On Shoes
SRCH_004308,CUST_02938,mobiles,Mobiles,2026-07-30 13:41:35,1,Xiaomi Smartphone Ultra 5G
SRCH_004309,CUST_01969,cooking essentials,Grocery,2026-07-17 16:16:35,1,Saffola Cold-Pressed Extra Virgin Olive Oil 1L - Crimson Red
SRCH_004310,CUST_02994,furniture,Furniture,2026-05-10 15:03:35,1,Sleepyhead Ergonomic Mesh High-Back Office Chair - Navy Blue
SRCH_004311,CUST_01377,cooking essentials,Grocery,2026-04-17 18:35:35,1,Organic India Organic Raw Honey 500g - Space Gray
SRCH_004312,CUST_01188,lighting,Home,2026-07-10 07:44:35,1,Solimo 100% Cotton 300TC Double Bed Sheet
SRCH_004313,CUST_01967,business & finance,Books,2026-08-07 07:33:35,1,O'Reilly Deep Work: Focused Success in a Distracted World - Crimson Red
SRCH_004314,CUST_02100,ultrabooks,Laptops,2026-04-09 17:38:35,1,Lenovo Ultra-Slim Metal Ultrabook
SRCH_004315,CUST_02549,accessories,Accessories,2026-04-30 09:55:35,1,Logitech Shockproof Clear Phone Case
SRCH_004316,CUST_01687,bedding,Home,2026-08-07 16:31:35,1,IKEA Velvet Touch Blackout Window Curtains
SRCH_004317,CUST_02147,wearables,Electronics,2026-07-31 02:43:35,1,JBL Digital Mirrorless Camera - Silver
SRCH_004318,CUST_02865,sports,Sports,2026-08-20 00:43:35,1,Decathlon Extra Thick Non-Slip Eco Yoga Mat - Classic Beige
SRCH_004319,CUST_02526,fitness equipment,Sports,2026-04-02 08:35:35,1,Nivia Adjustable Hex Dumbbells Pair - Navy Blue
SRCH_004320,CUST_02386,electronics,Electronics,2026-04-08 09:32:35,1,Boat Smart Fitness Watch
SRCH_004321,CUST_01655,office,Furniture,2026-07-24 19:45:35,1,Wakefit Modern Engineered Wood Computer Desk - Silver
SRCH_004322,CUST_02386,wearables,Electronics,2026-07-23 02:35:35,1,Samsung Compact Bluetooth Speaker - Rose Gold
SRCH_004323,CUST_01158,student laptops,Laptops,2026-07-09 16:21:35,1,Lenovo Ultra-Slim Metal Ultrabook
SRCH_004324,CUST_00204,laptops,Laptops,2026-03-29 21:41:35,1,HP Ultra-Slim Metal Ultrabook - Charcoal
SRCH_004325,CUST_01802,small appliances,Kitchen,2026-05-29 13:55:35,1,Milton Stainless Steel Chef Knife Set - Charcoal
SRCH_004326,CUST_01921,bedding,Home,2026-08-18 08:20:35,1,IKEA 100% Cotton 300TC Double Bed Sheet
SRCH_004327,CUST_02693,ultrabooks,Laptops,2026-09-02 02:19:35,1,Asus Creator Studio Laptop 4K OLED - Crimson Red
SRCH_004328,CUST_02927,business & finance,Books,2026-07-26 21:12:35,1,O'Reilly Deep Work: Focused Success in a Distracted World - Pearl White
SRCH_004329,CUST_02025,men's clothing,Fashion,2026-09-02 00:47:35,1,FabIndia Casual Stretch Chino Trousers
SRCH_004330,CUST_00258,sports,Sports,2026-05-20 05:50:35,1,Puma Adjustable Hex Dumbbells Pair
SRCH_004331,CUST_01403,beauty,Beauty,2026-07-03 19:02:35,1,Nivea Hydrating Hyaluronic Acid Serum - Silver
SRCH_004332,CUST_02913,shaving & grooming,Personal Care,2026-04-26 06:02:35,1,Colgate Deep Cleansing Charcoal Body Wash 500ml - Charcoal
SRCH_004333,CUST_02090,kitchen,Kitchen,2026-06-09 01:36:35,1,Milton Stainless Steel Chef Knife Set - Classic Beige
SRCH_004334,CUST_01441,television,Electronics,2026-05-17 16:24:35,1,Samsung Noise Cancelling Wireless Earbuds - Silver
SRCH_004335,CUST_00299,grocery,Grocery,2026-08-03 10:03:35,1,Nestle Artisan Dark Roasted Arabica Coffee Beans 250g - Pearl White
SRCH_004336,CUST_01885,fragrances,Beauty,2026-04-03 09:03:35,1,Nivea Vitamin C Brightening Facial Cleanser
SRCH_004337,CUST_01636,running shoes,Footwear,2026-06-15 20:22:35,1,Reebok Waterproof Outdoor Hiking Boots
SRCH_004338,CUST_00359,student laptops,Laptops,2026-06-15 09:30:35,1,Acer Ultra-Slim Metal Ultrabook - Olive Green
SRCH_004339,CUST_00784,electronics,Electronics,2026-08-14 01:05:35,1,Sony Noise Cancelling Wireless Earbuds - Rose Gold
SRCH_004340,CUST_01116,gaming laptops,Laptops,2026-08-14 15:01:35,1,Lenovo Pro Gaming Laptop RTX 4070 - Pearl White
SRCH_004341,CUST_00481,mobile accessories,Accessories,2026-03-17 07:47:35,1,Portronics Multi-Port 7-in-1 USB-C Hub Adapter - Midnight Black
SRCH_004342,CUST_01325,mid-range,Mobiles,2026-03-16 18:11:35,1,Motorola Battery King Phone 6000mAh
SRCH_004343,CUST_01154,accessories,Accessories,2026-04-12 17:39:35,1,Logitech Water-Resistant Laptop Backpack 15.6-inch
SRCH_004344,CUST_00617,books,Books,2026-08-09 02:44:35,1,O'Reilly Deep Work: Focused Success in a Distracted World - Charcoal
SRCH_004345,CUST_00896,accessories,Gaming,2026-08-25 06:31:35,1,Razer Surround Sound Gaming Headset with Mic
SRCH_004346,CUST_01956,small appliances,Kitchen,2026-05-11 03:33:35,1,Milton Stainless Steel Chef Knife Set - Classic Beige
SRCH_004347,CUST_00237,footwear,Footwear,2026-06-11 21:49:35,1,Bata Classic Low-Top Canvas Sneakers
SRCH_004348,CUST_00612,ultrabooks,Laptops,2026-06-15 22:44:35,1,MSI Student Essential Laptop - Rose Gold
SRCH_004349,CUST_00373,kitchen,Kitchen,2026-05-16 00:35:35,1,Pigeon Airtight Glass Food Storage Jars
SRCH_004350,CUST_02088,home,Home,2026-05-15 06:31:35,1,Spaces 100% Cotton 300TC Double Bed Sheet - Rose Gold
SRCH_004351,CUST_01670,audio,Electronics,2026-05-23 06:19:35,1,JBL Smart Fitness Watch
SRCH_004352,CUST_01789,running shoes,Footwear,2026-04-06 04:55:35,1,Bata Waterproof Outdoor Hiking Boots - Pearl White
SRCH_004353,CUST_00291,mid-range,Mobiles,2026-03-20 16:31:35,1,Google Sleek Curve Screen 5G Phone - Pearl White
SRCH_004354,CUST_00625,care,Personal Care,2026-06-07 13:03:35,1,Gillette Cordless Rechargeable Beard Trimmer - Charcoal
SRCH_004355,CUST_02667,running shoes,Footwear,2026-07-15 23:05:35,1,Puma Genuine Leather Oxford Shoes
SRCH_004356,CUST_02509,bath & body,Personal Care,2026-05-09 21:02:35,1,Colgate Deep Cleansing Charcoal Body Wash 500ml
SRCH_004357,CUST_00969,office,Furniture,2026-05-10 12:36:35,1,Wakefit Minimalist Nesting Coffee Tables - Charcoal
SRCH_004358,CUST_00598,gaming,Gaming,2026-09-01 13:40:35,1,SteelSeries Wireless Haptic Feedback Gaming Controller - Rose Gold
SRCH_004359,CUST_01839,books,Books,2026-07-31 18:48:35,1,Penguin Atomic Habits: Build Good Habits
SRCH_004360,CUST_01267,gaming,Gaming,2026-08-29 07:59:35,1,Corsair Surround Sound Gaming Headset with Mic - Olive Green
SRCH_004361,CUST_01531,beverages,Grocery,2026-03-22 01:31:35,1,Tata Organic Green Tea Herbal Infusion 100 Bags
SRCH_004362,CUST_02293,decor,Home,2026-09-04 23:59:35,1,Spaces Collapsible Fabric Storage Organizers
SRCH_004363,CUST_02343,home,Home,2026-03-27 11:12:35,1,Spaces 100% Cotton 300TC Double Bed Sheet - Rose Gold
SRCH_004364,CUST_00237,furniture,Furniture,2026-03-28 19:56:35,1,Wakefit Contemporary 3-Seater Fabric Sofa
SRCH_004365,CUST_02760,running shoes,Footwear,2026-08-04 09:57:35,1,Reebok Waterproof Outdoor Hiking Boots - Rose Gold
SRCH_004366,CUST_00415,bedding,Home,2026-03-22 18:41:35,1,Spaces Velvet Touch Blackout Window Curtains - Pearl White
SRCH_004367,CUST_01642,mid-range,Mobiles,2026-07-02 08:17:35,1,OnePlus Smooth Display Mid-Range 5G - Navy Blue
SRCH_004368,CUST_02913,mid-range,Mobiles,2026-05-13 11:13:35,1,Realme Smooth Display Mid-Range 5G - Crimson Red
SRCH_004369,CUST_00361,audio,Electronics,2026-04-29 18:24:35,1,Sony Noise Cancelling Wireless Earbuds - Rose Gold
SRCH_004370,CUST_02428,skincare,Beauty,2026-06-26 12:53:35,1,Maybelline Hydrating Hyaluronic Acid Serum
SRCH_004371,CUST_01455,mobiles,Mobiles,2026-06-05 13:01:35,1,Motorola Sleek Curve Screen 5G Phone - Charcoal
SRCH_004372,CUST_02703,mobile accessories,Accessories,2026-04-30 20:09:35,1,Spigen Water-Resistant Laptop Backpack 15.6-inch - Charcoal
SRCH_004373,CUST_02458,laptops,Laptops,2026-06-01 16:18:35,1,Acer Ultra-Slim Metal Ultrabook - Olive Green
SRCH_004374,CUST_02987,gaming,Gaming,2026-04-14 14:45:35,1,SteelSeries Surround Sound Gaming Headset with Mic - Classic Beige
SRCH_004375,CUST_02563,beverages,Grocery,2026-06-27 18:45:35,1,Nestle Cold-Pressed Extra Virgin Olive Oil 1L - Charcoal
SRCH_004376,CUST_00470,sports,Sports,2026-06-23 14:57:35,1,Decathlon Extra Thick Non-Slip Eco Yoga Mat - Pearl White
SRCH_004377,CUST_01311,fashion,Fashion,2026-03-17 20:46:35,1,Puma Denim Trucker Jacket - Silver
SRCH_004378,CUST_02439,fashion,Fashion,2026-07-11 02:55:35,1,Puma Denim Trucker Jacket - Silver
SRCH_004379,CUST_00593,accessories,Gaming,2026-03-15 02:41:35,1,Corsair Wireless Haptic Feedback Gaming Controller - Classic Beige
SRCH_004380,CUST_00345,mid-range,Mobiles,2026-07-17 13:15:35,1,Samsung Smartphone Ultra 5G - Space Gray
SRCH_004381,CUST_01142,running shoes,Footwear,2026-05-17 09:31:35,1,Clarks Genuine Leather Oxford Shoes
SRCH_004382,CUST_01981,home,Home,2026-07-22 17:40:35,1,Solimo 100% Cotton 300TC Double Bed Sheet - Silver
SRCH_004383,CUST_01693,electronics,Electronics,2026-03-28 01:10:35,1,Sony 4K Ultra HD Smart TV 55-inch - Classic Beige
SRCH_004384,CUST_00935,technology,Books,2026-05-13 13:17:35,1,O'Reilly Deep Work: Focused Success in a Distracted World - Navy Blue
SRCH_004385,CUST_00149,fitness equipment,Sports,2026-06-23 12:42:35,1,Boldfit Extra Thick Non-Slip Eco Yoga Mat - Space Gray
SRCH_004386,CUST_02122,lighting,Home,2026-08-29 21:37:35,1,Spaces 100% Cotton 300TC Double Bed Sheet - Space Gray
SRCH_004387,CUST_02421,accessories,Gaming,2026-08-14 01:58:35,1,Logitech G Surround Sound Gaming Headset with Mic
SRCH_004388,CUST_01904,office,Furniture,2026-05-14 16:10:35,1,Godrej Interio Ergonomic Mesh High-Back Office Chair - Crimson Red
SRCH_004389,CUST_02219,accessories,Gaming,2026-08-22 04:19:35,1,Logitech G Next-Gen Home Gaming Console 1TB - Silver
SRCH_004390,CUST_02358,kitchen,Kitchen,2026-06-18 18:42:35,1,Hawkins Heavy-Duty 750W Mixer Grinder - Space Gray
SRCH_004391,CUST_02670,winterwear,Fashion,2026-08-11 01:40:35,1,Puma Denim Trucker Jacket - Silver
SRCH_004392,CUST_02093,accessories,Accessories,2026-06-01 02:30:35,1,American Tourister Ergonomic Silent Wireless Mouse
SRCH_004393,CUST_02337,mid-range,Mobiles,2026-08-08 20:48:35,1,Motorola NextGen Smartphone Pro Max
SRCH_004394,CUST_00303,laptops,Laptops,2026-05-13 19:49:35,1,Apple Student Essential Laptop
SRCH_004395,CUST_02435,winterwear,Fashion,2026-06-27 17:39:35,1,FabIndia Floral Print Maxi Summer Dress - Midnight Black
SRCH_004396,CUST_02225,beauty,Beauty,2026-08-25 12:42:35,1,Minimalist Vitamin C Brightening Facial Cleanser - Rose Gold
SRCH_004397,CUST_00016,accessories,Gaming,2026-09-02 08:06:35,1,Logitech G RGB Mechanical Gaming Keyboard - Navy Blue
