Rating_ID,Customer_ID,Product_ID,Rating,Review_Text,Rating_Date
RAT_000844,CUST_01558,PROD_00230,4,"Works as described, pleased with quality.",2026-05-19 23:57:23
RAT_000845,CUST_02419,PROD_00510,4,"Good product, very satisfied with the purchase.",2026-05-01 14:31:50
RAT_000846,CUST_00939,PROD_00580,3,Meets basic expectations.,2026-08-19 12:18:19
RAT_000847,CUST_00808,PROD_00564,4,"Good product, very satisfied with the purchase.",2026-05-05 04:56:25
RAT_000848,CUST_01688,PROD_00128,4,"Works as described, pleased with quality.",2026-05-03 05:25:44
RAT_000849,CUST_01688,PROD_00151,4,"Works as described, pleased with quality.",2026-05-03 05:27:19
RAT_000850,CUST_00783,PROD_00294,4,Value for money. Delivery was fast.,2026-07-21 00:25:32
RAT_000851,CUST_02207,PROD_00160,5,Absolutely loved this! Highly recommended.,2026-06-17 19:41:59
RAT_000852,CUST_02968,PROD_00458,3,Decent purchase. Average experience.,2026-05-06 02:37:48
RAT_000853,CUST_00881,PROD_00328,4,Value for money. Delivery was fast.,2026-07-05 05:13:11
RAT_000854,CUST_00195,PROD_00009,3,Okay for the price point.,2026-04-01 09:24:07
RAT_000855,CUST_01898,PROD_00529,4,Value for money. Delivery was fast.,2026-05-24 15:21:14
RAT_000856,CUST_02545,PROD_00158,4,"Works as described, pleased with quality.",2026-04-06 16:34:10
RAT_000857,CUST_01387,PROD_00273,3,Meets basic expectations.,2026-05-25 00:50:11
RAT_000858,CUST_01387,PROD_00279,4,"Works as described, pleased with quality.",2026-05-23 00:53:05
RAT_000859,CUST_01944,PROD_00124,4,"Works as described, pleased with quality.",2026-06-17 18:26:28
RAT_000860,CUST_02802,PROD_00512,3,Decent purchase. Average experience.,2026-08-10 04:53:36
RAT_000861,CUST_00617,PROD_00451,4,"Works as described, pleased with quality.",2026-04-06 04:50:35
RAT_000862,CUST_02358,PROD_00328,4,"Works as described, pleased with quality.",2026-04-24 11:27:50
RAT_000863,CUST_02983,PROD_00355,4,"Works as described, pleased with quality.",2026-08-03 21:31:16
RAT_000864,CUST_02983,PROD_00347,5,"Exceptional quality, surpassed expectations!",2026-08-05 21:34:09
RAT_000865,CUST_01068,PROD_00524,3,Okay for the price point.,2026-07-17 11:48:20
RAT_000866,CUST_00215,PROD_00485,3,Decent purchase. Average experience.,2026-08-10 06:16:28
RAT_000867,CUST_00448,PROD_00178,4,Value for money. Delivery was fast.,2026-06-08 15:15:20
RAT_000868,CUST_00855,PROD_00529,4,Value for money. Delivery was fast.,2026-04-23 22:29:21
RAT_000869,CUST_01463,PROD_00353,5,Top notch performance and build.,2026-04-11 19:47:19
RAT_000870,CUST_01778,PROD_00244,2,Slightly disappointed with specs.,2026-08-14 09:12:38
RAT_000871,CUST_01718,PROD_00263,4,Value for money. Delivery was fast.,2026-07-23 21:33:29
RAT_000872,CUST_02039,PROD_00184,3,Meets basic expectations.,2026-08-02 09:16:23
RAT_000873,CUST_02513,PROD_00429,4,"Works as described, pleased with quality.",2026-05-08 05:02:42
RAT_000874,CUST_01209,PROD_00030,4,Value for money. Delivery was fast.,2026-08-08 18:30:08
RAT_000875,CUST_01209,PROD_00032,4,"Works as described, pleased with quality.",2026-08-07 18:32:20
RAT_000876,CUST_02831,PROD_00065,4,"Good product, very satisfied with the purchase.",2026-04-11 06:27:29
RAT_000877,CUST_02831,PROD_00082,4,Value for money. Delivery was fast.,2026-04-08 06:28:46
RAT_000878,CUST_00008,PROD_00238,4,Value for money. Delivery was fast.,2026-07-08 14:12:24
RAT_000879,CUST_01849,PROD_00255,4,"Good product, very satisfied with the purchase.",2026-04-02 22:22:49
RAT_000880,CUST_01133,PROD_00014,5,"Exceptional quality, surpassed expectations!",2026-07-09 10:06:36
RAT_000881,CUST_02775,PROD_00417,5,Top notch performance and build.,2026-08-08 16:45:33
RAT_000882,CUST_02775,PROD_00387,4,"Works as described, pleased with quality.",2026-08-09 16:47:36
RAT_000883,CUST_00168,PROD_00024,5,Absolutely loved this! Highly recommended.,2026-06-25 22:25:02
RAT_000884,CUST_01078,PROD_00202,4,Value for money. Delivery was fast.,2026-08-16 04:42:17
RAT_000885,CUST_02950,PROD_00365,2,Slightly disappointed with specs.,2026-03-21 19:29:47
RAT_000886,CUST_01061,PROD_00168,3,Meets basic expectations.,2026-03-23 12:44:18
RAT_000887,CUST_01825,PROD_00284,5,"Exceptional quality, surpassed expectations!",2026-06-20 12:12:20
RAT_000888,CUST_02767,PROD_00099,4,"Good product, very satisfied with the purchase.",2026-05-08 15:03:48
RAT_000889,CUST_01892,PROD_00036,4,"Works as described, pleased with quality.",2026-08-21 15:32:15
RAT_000890,CUST_00677,PROD_00081,3,Meets basic expectations.,2026-06-05 20:00:30
RAT_000891,CUST_00184,PROD_00358,4,"Works as described, pleased with quality.",2026-04-22 02:45:28
RAT_000892,CUST_00252,PROD_00010,4,Value for money. Delivery was fast.,2026-06-17 19:10:15
RAT_000893,CUST_00297,PROD_00179,4,"Works as described, pleased with quality.",2026-07-17 02:29:38
RAT_000894,CUST_00297,PROD_00175,3,Meets basic expectations.,2026-07-21 02:31:20
RAT_000895,CUST_00250,PROD_00150,3,Meets basic expectations.,2026-07-08 21:46:30
RAT_000896,CUST_00250,PROD_00138,5,Absolutely loved this! Highly recommended.,2026-07-09 21:51:40
RAT_000897,CUST_00877,PROD_00625,4,Value for money. Delivery was fast.,2026-05-25 06:25:58
RAT_000898,CUST_01302,PROD_00151,4,Value for money. Delivery was fast.,2026-04-30 01:25:33
RAT_000899,CUST_00963,PROD_00165,3,Okay for the price point.,2026-05-31 01:27:34
RAT_000900,CUST_00963,PROD_00136,4,"Good product, very satisfied with the purchase.",2026-06-04 01:28:17
RAT_000901,CUST_02586,PROD_00421,4,"Good product, very satisfied with the purchase.",2026-06-12 23:08:29
RAT_000902,CUST_01006,PROD_00319,3,Meets basic expectations.,2026-09-06 21:03:35
RAT_000903,CUST_00656,PROD_00016,3,Meets basic expectations.,2026-03-15 20:52:08
RAT_000904,CUST_02748,PROD_00110,5,Top notch performance and build.,2026-04-03 02:15:03
RAT_000905,CUST_02713,PROD_00315,4,"Good product, very satisfied with the purchase.",2026-08-29 20:22:49
RAT_000906,CUST_00714,PROD_00248,3,Okay for the price point.,2026-05-08 06:34:05
RAT_000907,CUST_00346,PROD_00103,4,"Works as described, pleased with quality.",2026-07-11 18:50:03
RAT_000908,CUST_00678,PROD_00077,5,"Exceptional quality, surpassed expectations!",2026-09-05 07:21:46
RAT_000909,CUST_00678,PROD_00058,4,"Works as described, pleased with quality.",2026-08-31 07:24:16
RAT_000910,CUST_00170,PROD_00449,3,Meets basic expectations.,2026-05-01 19:04:21
RAT_000911,CUST_01456,PROD_00324,4,Value for money. Delivery was fast.,2026-07-22 15:34:20
RAT_000912,CUST_01529,PROD_00492,3,Okay for the price point.,2026-07-06 21:27:35
RAT_000913,CUST_00883,PROD_00630,4,"Works as described, pleased with quality.",2026-06-12 14:02:08
RAT_000914,CUST_00895,PROD_00212,4,"Good product, very satisfied with the purchase.",2026-09-07 05:21:43
RAT_000915,CUST_00895,PROD_00239,4,Value for money. Delivery was fast.,2026-09-05 05:23:50
RAT_000916,CUST_02834,PROD_00295,2,Could have been better. Material feels average.,2026-06-07 14:32:09
RAT_000917,CUST_02554,PROD_00272,4,"Works as described, pleased with quality.",2026-05-12 18:25:57
RAT_000918,CUST_00761,PROD_00474,5,"Exceptional quality, surpassed expectations!",2026-08-28 10:04:11
RAT_000919,CUST_02176,PROD_00412,5,Top notch performance and build.,2026-09-06 19:12:24
RAT_000920,CUST_01512,PROD_00197,3,Decent purchase. Average experience.,2026-08-10 03:28:38
RAT_000921,CUST_01198,PROD_00440,4,"Works as described, pleased with quality.",2026-03-28 09:29:12
RAT_000922,CUST_02446,PROD_00186,4,Value for money. Delivery was fast.,2026-07-26 23:12:15
RAT_000923,CUST_01028,PROD_00475,3,Decent purchase. Average experience.,2026-08-01 16:45:56
RAT_000924,CUST_01760,PROD_00600,3,Okay for the price point.,2026-08-26 23:02:10
RAT_000925,CUST_02851,PROD_00150,4,"Good product, very satisfied with the purchase.",2026-07-09 15:52:57
RAT_000926,CUST_00793,PROD_00395,4,Value for money. Delivery was fast.,2026-05-28 00:17:10
RAT_000927,CUST_02867,PROD_00050,4,Value for money. Delivery was fast.,2026-03-17 07:05:13
RAT_000928,CUST_01875,PROD_00074,4,"Good product, very satisfied with the purchase.",2026-07-08 17:55:44
RAT_000929,CUST_01514,PROD_00543,2,Could have been better. Material feels average.,2026-08-16 13:52:07
RAT_000930,CUST_01562,PROD_00368,4,"Works as described, pleased with quality.",2026-05-27 22:24:13
RAT_000931,CUST_00812,PROD_00231,5,"Exceptional quality, surpassed expectations!",2026-08-26 01:50:36
RAT_000932,CUST_01644,PROD_00322,4,"Works as described, pleased with quality.",2026-06-06 09:39:13
RAT_000933,CUST_00613,PROD_00263,3,Decent purchase. Average experience.,2026-07-05 14:07:01
RAT_000934,CUST_00506,PROD_00490,3,Decent purchase. Average experience.,2026-08-18 06:12:19
RAT_000935,CUST_01769,PROD_00605,4,"Good product, very satisfied with the purchase.",2026-06-12 00:49:11
RAT_000936,CUST_01769,PROD_00616,4,"Good product, very satisfied with the purchase.",2026-06-16 00:53:38
RAT_000937,CUST_01820,PROD_00592,4,"Good product, very satisfied with the purchase.",2026-04-13 10:58:13
RAT_000938,CUST_02751,PROD_00472,4,Value for money. Delivery was fast.,2026-03-26 23:19:57
RAT_000939,CUST_00716,PROD_00125,3,Decent purchase. Average experience.,2026-06-13 20:30:12
RAT_000940,CUST_00357,PROD_00470,2,Slightly disappointed with specs.,2026-07-04 15:44:11
RAT_000941,CUST_02756,PROD_00001,3,Decent purchase. Average experience.,2026-04-03 02:42:09
RAT_000942,CUST_02493,PROD_00408,4,Value for money. Delivery was fast.,2026-03-18 13:01:31
RAT_000943,CUST_02107,PROD_00033,3,Okay for the price point.,2026-06-05 18:35:18
RAT_000944,CUST_00608,PROD_00149,4,Value for money. Delivery was fast.,2026-08-21 12:35:31
RAT_000945,CUST_00618,PROD_00261,3,Decent purchase. Average experience.,2026-06-15 05:33:58
RAT_000946,CUST_01121,PROD_00049,3,Okay for the price point.,2026-08-08 18:23:17
RAT_000947,CUST_01362,PROD_00501,5,Absolutely loved this! Highly recommended.,2026-07-22 13:22:37
RAT_000948,CUST_01629,PROD_00526,4,Value for money. Delivery was fast.,2026-04-30 14:04:41
RAT_000949,CUST_02333,PROD_00402,3,Okay for the price point.,2026-04-10 08:53:55
RAT_000950,CUST_01609,PROD_00533,4,Value for money. Delivery was fast.,2026-06-15 16:34:48
RAT_000951,CUST_01498,PROD_00583,4,"Works as described, pleased with quality.",2026-04-23 07:28:28
RAT_000952,CUST_02673,PROD_00034,3,Meets basic expectations.,2026-08-09 21:40:50
RAT_000953,CUST_02859,PROD_00605,3,Okay for the price point.,2026-06-21 22:52:00
RAT_000954,CUST_00030,PROD_00586,3,Meets basic expectations.,2026-08-02 10:01:31
RAT_000955,CUST_01380,PROD_00107,4,Value for money. Delivery was fast.,2026-08-31 19:44:28
RAT_000956,CUST_00795,PROD_00197,4,Value for money. Delivery was fast.,2026-04-01 21:19:13
RAT_000957,CUST_00540,PROD_00432,5,Absolutely loved this! Highly recommended.,2026-06-28 19:19:18
RAT_000958,CUST_02707,PROD_00456,3,Decent purchase. Average experience.,2026-04-13 04:18:22
RAT_000959,CUST_00158,PROD_00030,3,Decent purchase. Average experience.,2026-06-14 23:07:06
RAT_000960,CUST_00491,PROD_00501,3,Meets basic expectations.,2026-05-09 18:32:07
RAT_000961,CUST_00844,PROD_00039,4,Value for money. Delivery was fast.,2026-03-18 13:49:54
RAT_000962,CUST_01994,PROD_00167,3,Decent purchase. Average experience.,2026-08-12 19:48:27
RAT_000963,CUST_01967,PROD_00461,3,Meets basic expectations.,2026-06-05 17:18:59
RAT_000964,CUST_01926,PROD_00442,3,Okay for the price point.,2026-05-31 23:27:46
RAT_000965,CUST_02247,PROD_00003,4,"Good product, very satisfied with the purchase.",2026-05-19 05:12:06
RAT_000966,CUST_01536,PROD_00048,5,Absolutely loved this! Highly recommended.,2026-08-09 00:33:51
RAT_000967,CUST_02115,PROD_00306,4,"Good product, very satisfied with the purchase.",2026-04-02 05:23:43
RAT_000968,CUST_02262,PROD_00176,4,"Good product, very satisfied with the purchase.",2026-03-21 07:51:54
RAT_000969,CUST_02708,PROD_00033,3,Okay for the price point.,2026-04-27 14:38:09
RAT_000970,CUST_02708,PROD_00001,2,Slightly disappointed with specs.,2026-04-27 14:38:51
RAT_000971,CUST_02823,PROD_00432,3,Decent purchase. Average experience.,2026-06-24 17:47:05
RAT_000972,CUST_02715,PROD_00335,3,Okay for the price point.,2026-06-28 05:18:19
RAT_000973,CUST_01044,PROD_00009,3,Meets basic expectations.,2026-07-01 12:50:19
RAT_000974,CUST_02361,PROD_00320,3,Decent purchase. Average experience.,2026-04-28 05:57:43
RAT_000975,CUST_00139,PROD_00147,4,"Works as described, pleased with quality.",2026-07-28 10:23:23
RAT_000976,CUST_01503,PROD_00452,3,Meets basic expectations.,2026-07-04 03:57:49
RAT_000977,CUST_00147,PROD_00121,3,Okay for the price point.,2026-07-04 20:51:15
RAT_000978,CUST_00410,PROD_00285,4,"Works as described, pleased with quality.",2026-07-22 02:41:18
RAT_000979,CUST_00144,PROD_00230,4,"Good product, very satisfied with the purchase.",2026-08-14 04:37:22
RAT_000980,CUST_02969,PROD_00048,5,Top notch performance and build.,2026-07-26 03:57:37
RAT_000981,CUST_02035,PROD_00057,3,Meets basic expectations.,2026-03-30 12:08:02
RAT_000982,CUST_01309,PROD_00572,4,"Works as described, pleased with quality.",2026-03-28 05:03:48
RAT_000983,CUST_02664,PROD_00620,4,Value for money. Delivery was fast.,2026-05-17 02:32:07
RAT_000984,CUST_02595,PROD_00560,4,"Works as described, pleased with quality.",2026-05-13 03:51:18
RAT_000985,CUST_01004,PROD_00134,3,Okay for the price point.,2026-07-28 06:31:16
RAT_000986,CUST_02506,PROD_00225,5,Absolutely loved this! Highly recommended.,2026-09-03 07:10:48
RAT_000987,CUST_01445,PROD_00525,3,Meets basic expectations.,2026-06-19 10:05:40
RAT_000988,CUST_02939,PROD_00032,4,"Works as described, pleased with quality.",2026-06-20 05:04:44
RAT_000989,CUST_01020,PROD_00459,4,"Works as described, pleased with quality.",2026-03-31 09:46:05
RAT_000990,CUST_01020,PROD_00447,4,Value for money. Delivery was fast.,2026-04-01 09:49:40
RAT_000991,CUST_02568,PROD_00319,4,"Good product, very satisfied with the purchase.",2026-06-19 17:15:08
RAT_000992,CUST_00930,PROD_00627,3,Okay for the price point.,2026-05-13 21:29:39
RAT_000993,CUST_01448,PROD_00110,4,Value for money. Delivery was fast.,2026-04-23 03:05:24
RAT_000994,CUST_02476,PROD_00033,4,Value for money. Delivery was fast.,2026-05-09 07:37:06
RAT_000995,CUST_02476,PROD_00011,4,Value for money. Delivery was fast.,2026-05-06 07:40:41
RAT_000996,CUST_00298,PROD_00117,4,"Works as described, pleased with quality.",2026-09-04 11:41:51
RAT_000997,CUST_00361,PROD_00037,4,"Good product, very satisfied with the purchase.",2026-08-26 18:03:30
RAT_000998,CUST_00242,PROD_00453,3,Okay for the price point.,2026-07-09 05:06:16
RAT_000999,CUST_00242,PROD_00456,4,"Good product, very satisfied with the purchase.",2026-07-09 05:08:03
RAT_001000,CUST_02652,PROD_00523,3,Decent purchase. Average experience.,2026-06-12 09:11:55
RAT_001001,CUST_02096,PROD_00381,4,"Good product, very satisfied with the purchase.",2026-05-11 20:16:31
RAT_001002,CUST_02107,PROD_00041,5,"Exceptional quality, surpassed expectations!",2026-03-20 13:32:23
RAT_001003,CUST_01004,PROD_00143,3,Meets basic expectations.,2026-08-07 01:14:11
RAT_001004,CUST_00454,PROD_00191,3,Meets basic expectations.,2026-06-22 18:38:29
RAT_001005,CUST_00454,PROD_00193,3,Okay for the price point.,2026-06-18 18:40:42
RAT_001006,CUST_00757,PROD_00480,4,Value for money. Delivery was fast.,2026-05-22 12:02:29
RAT_001007,CUST_00948,PROD_00563,5,Absolutely loved this! Highly recommended.,2026-05-27 22:30:00
RAT_001008,CUST_02547,PROD_00561,4,"Good product, very satisfied with the purchase.",2026-05-30 01:54:08
RAT_001009,CUST_02938,PROD_00051,3,Meets basic expectations.,2026-08-04 13:48:52
RAT_001010,CUST_02994,PROD_00344,4,"Good product, very satisfied with the purchase.",2026-05-14 15:06:13
RAT_001011,CUST_01188,PROD_00279,4,"Works as described, pleased with quality.",2026-07-16 07:46:37
RAT_001012,CUST_02100,PROD_00114,3,Meets basic expectations.,2026-04-12 17:40:14
RAT_001013,CUST_02147,PROD_00017,4,Value for money. Delivery was fast.,2026-08-07 02:45:50
RAT_001014,CUST_02386,PROD_00018,4,Value for money. Delivery was fast.,2026-04-15 09:35:30
RAT_001015,CUST_01921,PROD_00265,4,"Works as described, pleased with quality.",2026-08-25 08:26:59
RAT_001016,CUST_02693,PROD_00098,4,Value for money. Delivery was fast.,2026-09-07 02:22:11
RAT_001017,CUST_02927,PROD_00423,4,"Good product, very satisfied with the purchase.",2026-07-29 21:19:40
RAT_001018,CUST_02090,PROD_00309,2,Slightly disappointed with specs.,2026-06-11 01:42:44
RAT_001019,CUST_02090,PROD_00323,4,Value for money. Delivery was fast.,2026-06-15 01:45:01
RAT_001020,CUST_00299,PROD_00584,4,Value for money. Delivery was fast.,2026-08-10 10:07:55
RAT_001021,CUST_00784,PROD_00020,3,Okay for the price point.,2026-08-21 01:08:23
RAT_001022,CUST_01154,PROD_00536,4,"Good product, very satisfied with the purchase.",2026-04-17 17:43:09
RAT_001023,CUST_00896,PROD_00469,4,Value for money. Delivery was fast.,2026-08-27 06:36:43
RAT_001024,CUST_00612,PROD_00124,4,"Good product, very satisfied with the purchase.",2026-06-18 22:49:48
RAT_001025,CUST_01789,PROD_00202,4,"Good product, very satisfied with the purchase.",2026-04-10 05:00:33
RAT_001026,CUST_00291,PROD_00049,3,Meets basic expectations.,2026-03-24 16:35:53
RAT_001027,CUST_02667,PROD_00208,4,"Works as described, pleased with quality.",2026-07-20 23:07:20
RAT_001028,CUST_02509,PROD_00617,5,Top notch performance and build.,2026-05-16 21:03:38
RAT_001029,CUST_00598,PROD_00487,4,"Works as described, pleased with quality.",2026-09-05 13:43:34
RAT_001030,CUST_01839,PROD_00447,4,Value for money. Delivery was fast.,2026-08-07 18:54:54
RAT_001031,CUST_01267,PROD_00482,3,Okay for the price point.,2026-09-01 08:00:49
RAT_001032,CUST_01267,PROD_00468,4,Value for money. Delivery was fast.,2026-09-04 08:05:09
RAT_001033,CUST_02343,PROD_00277,3,Meets basic expectations.,2026-04-01 11:16:55
RAT_001034,CUST_01642,PROD_00055,5,Absolutely loved this! Highly recommended.,2026-07-06 08:18:28
RAT_001035,CUST_02913,PROD_00063,3,Decent purchase. Average experience.,2026-05-17 11:15:26
RAT_001036,CUST_01311,PROD_00144,3,Meets basic expectations.,2026-03-24 20:50:37
RAT_001037,CUST_01142,PROD_00190,4,"Good product, very satisfied with the purchase.",2026-05-23 09:36:43
RAT_001038,CUST_02358,PROD_00323,5,Absolutely loved this! Highly recommended.,2026-06-20 18:45:22
RAT_001039,CUST_02670,PROD_00131,3,Okay for the price point.,2026-08-13 01:49:08
RAT_001040,CUST_02225,PROD_00213,3,Meets basic expectations.,2026-08-31 12:47:34
RAT_001041,CUST_00016,PROD_00478,4,Value for money. Delivery was fast.,2026-09-04 08:10:24
RAT_001042,CUST_01612,PROD_00209,5,Absolutely loved this! Highly recommended.,2026-04-25 06:02:55
RAT_001043,CUST_01038,PROD_00275,5,Absolutely loved this! Highly recommended.,2026-06-20 09:02:59
RAT_001044,CUST_01453,PROD_00386,4,"Good product, very satisfied with the purchase.",2026-04-06 17:35:28
RAT_001045,CUST_02885,PROD_00009,2,Could have been better. Material feels average.,2026-08-13 04:04:39
RAT_001046,CUST_01534,PROD_00525,4,Value for money. Delivery was fast.,2026-07-12 05:10:11
RAT_001047,CUST_02659,PROD_00515,4,Value for money. Delivery was fast.,2026-08-13 09:53:35
RAT_001048,CUST_02492,PROD_00166,4,"Works as described, pleased with quality.",2026-07-21 17:57:21
RAT_001049,CUST_00412,PROD_00606,3,Decent purchase. Average experience.,2026-08-13 23:37:19
RAT_001050,CUST_00266,PROD_00232,3,Decent purchase. Average experience.,2026-05-21 17:56:55
RAT_001051,CUST_02663,PROD_00578,3,Meets basic expectations.,2026-08-24 13:40:10
RAT_001052,CUST_01894,PROD_00606,5,"Exceptional quality, surpassed expectations!",2026-08-01 01:05:14
RAT_001053,CUST_01998,PROD_00162,4,"Good product, very satisfied with the purchase.",2026-07-26 02:19:44
RAT_001054,CUST_01998,PROD_00144,4,"Good product, very satisfied with the purchase.",2026-07-28 02:20:18
RAT_001055,CUST_00142,PROD_00445,4,"Good product, very satisfied with the purchase.",2026-07-18 16:39:45
RAT_001056,CUST_00142,PROD_00424,4,"Good product, very satisfied with the purchase.",2026-07-18 16:42:21
RAT_001057,CUST_00142,PROD_00457,4,"Good product, very satisfied with the purchase.",2026-07-20 16:45:47
RAT_001058,CUST_01342,PROD_00513,4,Value for money. Delivery was fast.,2026-07-30 05:34:32
RAT_001059,CUST_01920,PROD_00023,4,Value for money. Delivery was fast.,2026-04-19 05:08:00
RAT_001060,CUST_02946,PROD_00030,4,"Good product, very satisfied with the purchase.",2026-05-18 06:01:27
RAT_001061,CUST_02946,PROD_00019,4,Value for money. Delivery was fast.,2026-05-22 06:02:53
RAT_001062,CUST_00518,PROD_00447,4,"Works as described, pleased with quality.",2026-04-01 20:33:14
RAT_001063,CUST_01833,PROD_00472,4,Value for money. Delivery was fast.,2026-07-25 19:29:39
RAT_001064,CUST_01227,PROD_00369,5,Top notch performance and build.,2026-07-20 13:26:37
RAT_001065,CUST_01618,PROD_00365,4,"Works as described, pleased with quality.",2026-04-21 21:02:39
RAT_001066,CUST_01618,PROD_00355,5,Top notch performance and build.,2026-04-16 21:04:38
RAT_001067,CUST_02717,PROD_00086,3,Okay for the price point.,2026-04-23 19:47:05
RAT_001068,CUST_02717,PROD_00104,4,Value for money. Delivery was fast.,2026-04-23 19:48:45
RAT_001069,CUST_02692,PROD_00156,3,Decent purchase. Average experience.,2026-08-06 02:23:09
RAT_001070,CUST_00863,PROD_00017,3,Okay for the price point.,2026-04-29 13:31:39
RAT_001071,CUST_01695,PROD_00435,2,Could have been better. Material feels average.,2026-05-26 04:29:19
RAT_001072,CUST_00746,PROD_00008,3,Decent purchase. Average experience.,2026-08-25 02:47:56
RAT_001073,CUST_01302,PROD_00146,4,Value for money. Delivery was fast.,2026-04-21 09:50:47
RAT_001074,CUST_02998,PROD_00295,3,Decent purchase. Average experience.,2026-06-05 17:30:12
RAT_001075,CUST_02254,PROD_00180,5,Absolutely loved this! Highly recommended.,2026-05-28 06:49:29
RAT_001076,CUST_00906,PROD_00433,4,Value for money. Delivery was fast.,2026-08-05 12:23:28
RAT_001077,CUST_01405,PROD_00615,4,Value for money. Delivery was fast.,2026-05-02 16:42:30
RAT_001078,CUST_00715,PROD_00018,4,"Good product, very satisfied with the purchase.",2026-07-23 05:49:06
RAT_001079,CUST_00715,PROD_00034,4,"Good product, very satisfied with the purchase.",2026-07-27 05:53:36
RAT_001080,CUST_02078,PROD_00302,3,Meets basic expectations.,2026-06-27 20:11:11
RAT_001081,CUST_02533,PROD_00145,4,"Good product, very satisfied with the purchase.",2026-08-31 04:35:18
RAT_001082,CUST_02968,PROD_00461,3,Decent purchase. Average experience.,2026-06-09 01:42:52
RAT_001083,CUST_00602,PROD_00020,4,"Good product, very satisfied with the purchase.",2026-07-30 12:56:37
RAT_001084,CUST_02605,PROD_00186,5,"Exceptional quality, surpassed expectations!",2026-03-17 12:44:01
RAT_001085,CUST_01427,PROD_00096,4,"Works as described, pleased with quality.",2026-06-07 13:17:49
RAT_001086,CUST_01427,PROD_00087,4,"Good product, very satisfied with the purchase.",2026-06-07 13:20:25
RAT_001087,CUST_02601,PROD_00002,4,"Good product, very satisfied with the purchase.",2026-04-15 12:07:03
RAT_001088,CUST_01718,PROD_00257,4,"Works as described, pleased with quality.",2026-04-12 17:51:08
RAT_001089,CUST_00508,PROD_00015,4,"Works as described, pleased with quality.",2026-08-05 04:17:35
RAT_001090,CUST_00432,PROD_00451,4,Value for money. Delivery was fast.,2026-04-03 03:21:35
RAT_001091,CUST_00771,PROD_00598,4,"Works as described, pleased with quality.",2026-06-03 15:10:06
RAT_001092,CUST_01714,PROD_00567,4,"Works as described, pleased with quality.",2026-04-25 07:40:39
RAT_001093,CUST_01136,PROD_00147,3,Decent purchase. Average experience.,2026-08-28 00:17:17
RAT_001094,CUST_01262,PROD_00053,3,Meets basic expectations.,2026-08-29 04:26:49
RAT_001095,CUST_01480,PROD_00230,5,"Exceptional quality, surpassed expectations!",2026-08-12 16:32:27
RAT_001096,CUST_00101,PROD_00122,4,"Works as described, pleased with quality.",2026-08-11 02:09:01
RAT_001097,CUST_01153,PROD_00264,4,Value for money. Delivery was fast.,2026-05-14 06:38:28
RAT_001098,CUST_00836,PROD_00605,4,"Works as described, pleased with quality.",2026-05-05 20:47:39
RAT_001099,CUST_02940,PROD_00600,3,Decent purchase. Average experience.,2026-04-24 06:49:50
RAT_001100,CUST_00850,PROD_00096,4,"Works as described, pleased with quality.",2026-06-25 22:44:20
RAT_001101,CUST_00132,PROD_00317,4,"Good product, very satisfied with the purchase.",2026-08-16 12:28:44
RAT_001102,CUST_02874,PROD_00455,4,"Works as described, pleased with quality.",2026-06-15 10:15:14
RAT_001103,CUST_01346,PROD_00161,4,Value for money. Delivery was fast.,2026-08-17 00:48:54
RAT_001104,CUST_01225,PROD_00446,3,Okay for the price point.,2026-06-20 17:19:57
RAT_001105,CUST_01225,PROD_00461,4,"Works as described, pleased with quality.",2026-06-22 17:22:45
RAT_001106,CUST_00844,PROD_00023,5,Absolutely loved this! Highly recommended.,2026-06-09 02:33:18
RAT_001107,CUST_02976,PROD_00063,3,Okay for the price point.,2026-06-17 11:01:17
RAT_001108,CUST_02229,PROD_00125,5,"Exceptional quality, surpassed expectations!",2026-07-19 16:15:14
RAT_001109,CUST_00774,PROD_00433,4,Value for money. Delivery was fast.,2026-09-06 07:06:33
RAT_001110,CUST_00060,PROD_00528,4,"Works as described, pleased with quality.",2026-06-15 04:57:57
RAT_001111,CUST_01225,PROD_00432,5,Absolutely loved this! Highly recommended.,2026-04-09 07:45:37
RAT_001112,CUST_01225,PROD_00448,4,"Works as described, pleased with quality.",2026-04-08 07:49:49
RAT_001113,CUST_00759,PROD_00301,4,"Works as described, pleased with quality.",2026-03-14 15:23:37
RAT_001114,CUST_01931,PROD_00424,4,"Works as described, pleased with quality.",2026-07-03 17:59:45
RAT_001115,CUST_01328,PROD_00616,5,Top notch performance and build.,2026-06-18 20:24:25
RAT_001116,CUST_00348,PROD_00176,3,Decent purchase. Average experience.,2026-06-21 10:03:00
RAT_001117,CUST_01544,PROD_00263,3,Meets basic expectations.,2026-05-17 10:35:35
RAT_001118,CUST_01152,PROD_00334,5,Absolutely loved this! Highly recommended.,2026-04-23 00:21:50
RAT_001119,CUST_01916,PROD_00022,3,Meets basic expectations.,2026-07-26 07:00:50
RAT_001120,CUST_00303,PROD_00388,4,Value for money. Delivery was fast.,2026-05-26 08:40:13
RAT_001121,CUST_01975,PROD_00118,3,Decent purchase. Average experience.,2026-07-02 10:53:36
RAT_001122,CUST_01975,PROD_00102,2,Could have been better. Material feels average.,2026-07-02 10:56:36
RAT_001123,CUST_01975,PROD_00107,4,"Good product, very satisfied with the purchase.",2026-07-03 10:57:50
RAT_001124,CUST_02196,PROD_00612,3,Okay for the price point.,2026-05-24 04:06:22
