Product_ID,Product_Name,Category,Subcategory,Brand,Price,Discount,Final_Price,Rating,Review_Count,Stock,Popularity_Score,Product_Description,Product_Tags,Age_Group,Gender_Target,Color,Size,Created_Date,Image_URL,Status
PROD_00465,PlayStation Surround Sound Gaming Headset with Mic,Gaming,Accessories,PlayStation,31500.0,25,23625.0,4.2,604,61,67.7,50mm drivers with detachable noise-cancelling boom mic. Designed with premium quality materials by PlayStation.,"headset,gaming,audio,mic,discord,playstation,gaming,crimson red",All Ages,All,Crimson Red,16GB RAM,2024-10-09,https://images.unsplash.com/photo-1500000000465?auto=format&fit=crop&w=600&q=80,Active
PROD_00466,Logitech G Surround Sound Gaming Headset with Mic,Gaming,Accessories,Logitech G,24320.0,30,17024.0,3.7,99,91,41.8,50mm drivers with detachable noise-cancelling boom mic. Designed with premium quality materials by Logitech G.,"headset,gaming,audio,mic,discord,logitech g,gaming,classic beige",Adults,All,Classic Beige,16GB RAM,2025-01-21,https://images.unsplash.com/photo-1500000000466?auto=format&fit=crop&w=600&q=80,Active
PROD_00467,Corsair Wireless Haptic Feedback Gaming Controller,Gaming,Controllers,Corsair,24460.0,10,22014.0,4.6,75,128,54.6,Customizable triggers with ultra-low latency wireless dongle. Designed with premium quality materials by Corsair.,"controller,gamepad,gaming,wireless,pc,corsair,gaming,olive green",All Ages,All,Olive Green,256GB,2025-04-17,https://images.unsplash.com/photo-1500000000467?auto=format&fit=crop&w=600&q=80,Active
PROD_00468,SteelSeries Surround Sound Gaming Headset with Mic - Classic Beige,Gaming,Accessories,SteelSeries,40730.0,15,34620.5,3.8,380,73,61.0,50mm drivers with detachable noise-cancelling boom mic. Designed with premium quality materials by SteelSeries.,"headset,gaming,audio,mic,discord,steelseries,gaming,classic beige",Adults,All,Classic Beige,128GB,2025-10-02,https://images.unsplash.com/photo-1500000000468?auto=format&fit=crop&w=600&q=80,Active
PROD_00469,PlayStation Next-Gen Home Gaming Console 1TB - Space Gray,Gaming,Consoles,PlayStation,19810.0,25,14857.5,4.0,60,172,42.6,High-speed custom SSD 4K 120fps ray tracing next-generation console. Designed with premium quality materials by PlayStation.,"console,gaming,4k,playstation,xbox,playstation,gaming,space gray",Teens & Youth,All,Space Gray,Standard,2025-10-21,https://images.unsplash.com/photo-1500000000469?auto=format&fit=crop&w=600&q=80,Active
PROD_00470,Razer RGB Mechanical Gaming Keyboard,Gaming,Gaming Mice & Keyboards,Razer,3420.0,15,2907.0,3.8,609,100,63.9,Hot-swappable tactile switches with per-key customizable RGB lighting. Designed with premium quality materials by Razer.,"keyboard,mechanical,gaming,rgb,pc,razer,gaming,classic beige",Adults,All,Classic Beige,512GB,2026-06-03,https://images.unsplash.com/photo-1500000000470?auto=format&fit=crop&w=600&q=80,Active
PROD_00471,SteelSeries Wireless Haptic Feedback Gaming Controller - Midnight Black,Gaming,Controllers,SteelSeries,47910.0,20,38328.0,3.5,17,182,43.7,Customizable triggers with ultra-low latency wireless dongle. Designed with premium quality materials by SteelSeries.,"controller,gamepad,gaming,wireless,pc,steelseries,gaming,midnight black",Adults,All,Midnight Black,128GB,2025-10-21,https://images.unsplash.com/photo-1500000000471?auto=format&fit=crop&w=600&q=80,Active
PROD_00472,Logitech G Surround Sound Gaming Headset with Mic - Midnight Black,Gaming,Accessories,Logitech G,12440.0,40,7464.0,4.2,645,71,73.3,50mm drivers with detachable noise-cancelling boom mic. Designed with premium quality materials by Logitech G.,"headset,gaming,audio,mic,discord,logitech g,gaming,midnight black",18-35,All,Midnight Black,256GB,2024-11-30,https://images.unsplash.com/photo-1500000000472?auto=format&fit=crop&w=600&q=80,Active
PROD_00473,SteelSeries RGB Mechanical Gaming Keyboard - Midnight Black,Gaming,Gaming Mice & Keyboards,SteelSeries,29450.0,20,23560.0,3.7,22,77,39.9,Hot-swappable tactile switches with per-key customizable RGB lighting. Designed with premium quality materials by SteelSeries.,"keyboard,mechanical,gaming,rgb,pc,steelseries,gaming,midnight black",Adults,All,Midnight Black,512GB,2024-09-15,https://images.unsplash.com/photo-1500000000473?auto=format&fit=crop&w=600&q=80,Active
PROD_00474,Razer Next-Gen Home Gaming Console 1TB,Gaming,Consoles,Razer,36660.0,25,27495.0,4.7,414,9,66.5,High-speed custom SSD 4K 120fps ray tracing next-generation console. Designed with premium quality materials by Razer.,"console,gaming,4k,playstation,xbox,razer,gaming,midnight black",All Ages,All,Midnight Black,512GB,2024-11-03,https://images.unsplash.com/photo-1500000000474?auto=format&fit=crop&w=600&q=80,Active
PROD_00475,Xbox Surround Sound Gaming Headset with Mic - Olive Green,Gaming,Accessories,Xbox,27170.0,50,13585.0,4.2,150,52,50.0,50mm drivers with detachable noise-cancelling boom mic. Designed with premium quality materials by Xbox.,"headset,gaming,audio,mic,discord,xbox,gaming,olive green",All Ages,All,Olive Green,16GB RAM,2025-05-18,https://images.unsplash.com/photo-1500000000475?auto=format&fit=crop&w=600&q=80,Active
PROD_00476,SteelSeries Next-Gen Home Gaming Console 1TB - Midnight Black,Gaming,Consoles,SteelSeries,17470.0,35,11355.5,4.1,907,45,77.5,High-speed custom SSD 4K 120fps ray tracing next-generation console. Designed with premium quality materials by SteelSeries.,"console,gaming,4k,playstation,xbox,steelseries,gaming,midnight black",18-35,All,Midnight Black,Default,2024-09-28,https://images.unsplash.com/photo-1500000000476?auto=format&fit=crop&w=600&q=80,Active
PROD_00477,Razer Ultra-Lightweight 8KHz Optical Gaming Mouse,Gaming,Gaming Mice & Keyboards,Razer,4350.0,20,3480.0,4.7,28,232,58.1,Sensor with 26000 DPI and optical switches for competitive esports. Designed with premium quality materials by Razer.,"mouse,gaming mouse,esports,rgb,pc,razer,gaming,crimson red",Adults,All,Crimson Red,128GB,2026-07-30,https://images.unsplash.com/photo-1500000000477?auto=format&fit=crop&w=600&q=80,Active
PROD_00478,Razer Next-Gen Home Gaming Console 1TB - Navy Blue,Gaming,Consoles,Razer,36470.0,5,34646.5,4.5,160,138,61.0,High-speed custom SSD 4K 120fps ray tracing next-generation console. Designed with premium quality materials by Razer.,"console,gaming,4k,playstation,xbox,razer,gaming,navy blue",25-50,All,Navy Blue,128GB,2024-12-10,https://images.unsplash.com/photo-1500000000478?auto=format&fit=crop&w=600&q=80,Active
PROD_00479,Logitech G RGB Mechanical Gaming Keyboard - Navy Blue,Gaming,Gaming Mice & Keyboards,Logitech G,17870.0,50,8935.0,4.0,642,143,67.0,Hot-swappable tactile switches with per-key customizable RGB lighting. Designed with premium quality materials by Logitech G.,"keyboard,mechanical,gaming,rgb,pc,logitech g,gaming,navy blue",18-35,All,Navy Blue,16GB RAM,2024-10-30,https://images.unsplash.com/photo-1500000000479?auto=format&fit=crop&w=600&q=80,Active
PROD_00480,Corsair RGB Mechanical Gaming Keyboard - Rose Gold,Gaming,Gaming Mice & Keyboards,Corsair,17680.0,40,10608.0,4.8,148,115,63.9,Hot-swappable tactile switches with per-key customizable RGB lighting. Designed with premium quality materials by Corsair.,"keyboard,mechanical,gaming,rgb,pc,corsair,gaming,rose gold",18-35,All,Rose Gold,Standard,2026-04-03,https://images.unsplash.com/photo-1500000000480?auto=format&fit=crop&w=600&q=80,Active
PROD_00481,Xbox Next-Gen Home Gaming Console 1TB - Silver,Gaming,Consoles,Xbox,39850.0,10,35865.0,3.9,193,230,48.2,High-speed custom SSD 4K 120fps ray tracing next-generation console. Designed with premium quality materials by Xbox.,"console,gaming,4k,playstation,xbox,xbox,gaming,silver",Adults,All,Silver,Default,2026-07-30,https://images.unsplash.com/photo-1500000000481?auto=format&fit=crop&w=600&q=80,Active
PROD_00482,Logitech G Ultra-Lightweight 8KHz Optical Gaming Mouse - Olive Green,Gaming,Gaming Mice & Keyboards,Logitech G,45370.0,20,36296.0,3.7,229,53,47.2,Sensor with 26000 DPI and optical switches for competitive esports. Designed with premium quality materials by Logitech G.,"mouse,gaming mouse,esports,rgb,pc,logitech g,gaming,olive green",Teens & Youth,All,Olive Green,256GB,2026-02-21,https://images.unsplash.com/photo-1500000000482?auto=format&fit=crop&w=600&q=80,Active
PROD_00483,Corsair Wireless Haptic Feedback Gaming Controller - Classic Beige,Gaming,Controllers,Corsair,13470.0,15,11449.5,3.8,124,11,46.6,Customizable triggers with ultra-low latency wireless dongle. Designed with premium quality materials by Corsair.,"controller,gamepad,gaming,wireless,pc,corsair,gaming,classic beige",Adults,All,Classic Beige,256GB,2024-09-24,https://images.unsplash.com/photo-1500000000483?auto=format&fit=crop&w=600&q=80,Active
PROD_00484,Xbox Surround Sound Gaming Headset with Mic - Rose Gold,Gaming,Accessories,Xbox,21190.0,30,14833.0,4.2,192,40,51.3,50mm drivers with detachable noise-cancelling boom mic. Designed with premium quality materials by Xbox.,"headset,gaming,audio,mic,discord,xbox,gaming,rose gold",Teens & Youth,All,Rose Gold,16GB RAM,2026-01-10,https://images.unsplash.com/photo-1500000000484?auto=format&fit=crop&w=600&q=80,Active
PROD_00485,Logitech G Wireless Haptic Feedback Gaming Controller,Gaming,Controllers,Logitech G,37250.0,15,31662.5,4.6,173,21,54.7,Customizable triggers with ultra-low latency wireless dongle. Designed with premium quality materials by Logitech G.,"controller,gamepad,gaming,wireless,pc,logitech g,gaming,midnight black",Teens & Youth,All,Midnight Black,256GB,2025-06-06,https://images.unsplash.com/photo-1500000000485?auto=format&fit=crop&w=600&q=80,Active
PROD_00486,Logitech G Next-Gen Home Gaming Console 1TB - Silver,Gaming,Consoles,Logitech G,42910.0,50,21455.0,4.5,431,102,69.4,High-speed custom SSD 4K 120fps ray tracing next-generation console. Designed with premium quality materials by Logitech G.,"console,gaming,4k,playstation,xbox,logitech g,gaming,silver",18-35,All,Silver,512GB,2025-07-22,https://images.unsplash.com/photo-1500000000486?auto=format&fit=crop&w=600&q=80,Active
PROD_00487,SteelSeries Next-Gen Home Gaming Console 1TB - Classic Beige,Gaming,Consoles,SteelSeries,48290.0,0,48290.0,4.2,23,120,47.5,High-speed custom SSD 4K 120fps ray tracing next-generation console. Designed with premium quality materials by SteelSeries.,"console,gaming,4k,playstation,xbox,steelseries,gaming,classic beige",Adults,All,Classic Beige,16GB RAM,2026-07-17,https://images.unsplash.com/photo-1500000000487?auto=format&fit=crop&w=600&q=80,Active
PROD_00488,Corsair RGB Mechanical Gaming Keyboard - Rose Gold,Gaming,Gaming Mice & Keyboards,Corsair,28870.0,0,28870.0,3.8,74,117,44.9,Hot-swappable tactile switches with per-key customizable RGB lighting. Designed with premium quality materials by Corsair.,"keyboard,mechanical,gaming,rgb,pc,corsair,gaming,rose gold",All Ages,All,Rose Gold,512GB,2025-10-22,https://images.unsplash.com/photo-1500000000488?auto=format&fit=crop&w=600&q=80,Active
PROD_00489,Logitech G Ultra-Lightweight 8KHz Optical Gaming Mouse - Pearl White,Gaming,Gaming Mice & Keyboards,Logitech G,3940.0,40,2364.0,4.8,555,123,78.5,Sensor with 26000 DPI and optical switches for competitive esports. Designed with premium quality materials by Logitech G.,"mouse,gaming mouse,esports,rgb,pc,logitech g,gaming,pearl white",25-50,All,Pearl White,512GB,2025-05-24,https://images.unsplash.com/photo-1500000000489?auto=format&fit=crop&w=600&q=80,Active
PROD_00490,SteelSeries Wireless Haptic Feedback Gaming Controller - Rose Gold,Gaming,Controllers,SteelSeries,51640.0,40,30984.0,3.7,412,110,56.7,Customizable triggers with ultra-low latency wireless dongle. Designed with premium quality materials by SteelSeries.,"controller,gamepad,gaming,wireless,pc,steelseries,gaming,rose gold",18-35,All,Rose Gold,Default,2026-08-04,https://images.unsplash.com/photo-1500000000490?auto=format&fit=crop&w=600&q=80,Active
PROD_00491,Logitech G RGB Mechanical Gaming Keyboard - Classic Beige,Gaming,Gaming Mice & Keyboards,Logitech G,5870.0,25,4402.5,4.5,124,237,57.1,Hot-swappable tactile switches with per-key customizable RGB lighting. Designed with premium quality materials by Logitech G.,"keyboard,mechanical,gaming,rgb,pc,logitech g,gaming,classic beige",18-35,All,Classic Beige,Standard,2026-03-15,https://images.unsplash.com/photo-1500000000491?auto=format&fit=crop&w=600&q=80,Active
PROD_00492,PlayStation Wireless Haptic Feedback Gaming Controller - Space Gray,Gaming,Controllers,PlayStation,5610.0,30,3927.0,4.5,189,135,58.7,Customizable triggers with ultra-low latency wireless dongle. Designed with premium quality materials by PlayStation.,"controller,gamepad,gaming,wireless,pc,playstation,gaming,space gray",Teens & Youth,All,Space Gray,Standard,2026-03-19,https://images.unsplash.com/photo-1500000000492?auto=format&fit=crop&w=600&q=80,Active
PROD_00493,Corsair Surround Sound Gaming Headset with Mic - Olive Green,Gaming,Accessories,Corsair,31540.0,10,28386.0,3.7,73,42,41.7,50mm drivers with detachable noise-cancelling boom mic. Designed with premium quality materials by Corsair.,"headset,gaming,audio,mic,discord,corsair,gaming,olive green",18-35,All,Olive Green,Default,2026-07-08,https://images.unsplash.com/photo-1500000000493?auto=format&fit=crop&w=600&q=80,Active
PROD_00494,Razer Surround Sound Gaming Headset with Mic,Gaming,Accessories,Razer,10760.0,10,9684.0,4.8,52,5,56.3,50mm drivers with detachable noise-cancelling boom mic. Designed with premium quality materials by Razer.,"headset,gaming,audio,mic,discord,razer,gaming,crimson red",Teens & Youth,All,Crimson Red,Standard,2025-12-13,https://images.unsplash.com/photo-1500000000494?auto=format&fit=crop&w=600&q=80,Active
PROD_00495,Logitech G Wireless Haptic Feedback Gaming Controller - Charcoal,Gaming,Controllers,Logitech G,33830.0,35,21989.5,3.8,127,155,49.7,Customizable triggers with ultra-low latency wireless dongle. Designed with premium quality materials by Logitech G.,"controller,gamepad,gaming,wireless,pc,logitech g,gaming,charcoal",Adults,All,Charcoal,512GB,2025-05-22,https://images.unsplash.com/photo-1500000000495?auto=format&fit=crop&w=600&q=80,Active
PROD_00496,Logitech G Surround Sound Gaming Headset with Mic,Gaming,Accessories,Logitech G,48640.0,20,38912.0,4.4,93,147,55.9,50mm drivers with detachable noise-cancelling boom mic. Designed with premium quality materials by Logitech G.,"headset,gaming,audio,mic,discord,logitech g,gaming,space gray",Adults,All,Space Gray,16GB RAM,2026-01-29,https://images.unsplash.com/photo-1500000000496?auto=format&fit=crop&w=600&q=80,Active
PROD_00497,Xbox Wireless Haptic Feedback Gaming Controller,Gaming,Controllers,Xbox,47110.0,50,23555.0,4.7,172,81,57.2,Customizable triggers with ultra-low latency wireless dongle. Designed with premium quality materials by Xbox.,"controller,gamepad,gaming,wireless,pc,xbox,gaming,pearl white",25-50,All,Pearl White,Default,2026-06-01,https://images.unsplash.com/photo-1500000000497?auto=format&fit=crop&w=600&q=80,Active
PROD_00498,PlayStation Wireless Haptic Feedback Gaming Controller - Olive Green,Gaming,Controllers,PlayStation,34000.0,50,17000.0,4.3,29,148,45.9,Customizable triggers with ultra-low latency wireless dongle. Designed with premium quality materials by PlayStation.,"controller,gamepad,gaming,wireless,pc,playstation,gaming,olive green",18-35,All,Olive Green,128GB,2025-05-20,https://images.unsplash.com/photo-1500000000498?auto=format&fit=crop&w=600&q=80,Active
PROD_00499,Razer Next-Gen Home Gaming Console 1TB,Gaming,Consoles,Razer,49470.0,5,46996.5,4.6,674,220,78.5,High-speed custom SSD 4K 120fps ray tracing next-generation console. Designed with premium quality materials by Razer.,"console,gaming,4k,playstation,xbox,razer,gaming,midnight black",25-50,All,Midnight Black,Default,2025-11-03,https://images.unsplash.com/photo-1500000000499?auto=format&fit=crop&w=600&q=80,Active
PROD_00500,Xbox Surround Sound Gaming Headset with Mic,Gaming,Accessories,Xbox,23340.0,15,19839.0,4.5,786,161,77.0,50mm drivers with detachable noise-cancelling boom mic. Designed with premium quality materials by Xbox.,"headset,gaming,audio,mic,discord,xbox,gaming,space gray",25-50,All,Space Gray,Standard,2025-01-21,https://images.unsplash.com/photo-1500000000500?auto=format&fit=crop&w=600&q=80,Active
PROD_00501,PlayStation Next-Gen Home Gaming Console 1TB - Charcoal,Gaming,Consoles,PlayStation,54260.0,20,43408.0,4.1,230,222,53.4,High-speed custom SSD 4K 120fps ray tracing next-generation console. Designed with premium quality materials by PlayStation.,"console,gaming,4k,playstation,xbox,playstation,gaming,charcoal",Adults,All,Charcoal,Standard,2025-03-09,https://images.unsplash.com/photo-1500000000501?auto=format&fit=crop&w=600&q=80,Active
PROD_00502,Corsair Next-Gen Home Gaming Console 1TB - Silver,Gaming,Consoles,Corsair,29060.0,35,18889.0,4.2,153,51,57.0,High-speed custom SSD 4K 120fps ray tracing next-generation console. Designed with premium quality materials by Corsair.,"console,gaming,4k,playstation,xbox,corsair,gaming,silver",Adults,All,Silver,128GB,2026-01-03,https://images.unsplash.com/photo-1500000000502?auto=format&fit=crop&w=600&q=80,Active
PROD_00503,Xbox Ultra-Lightweight 8KHz Optical Gaming Mouse - Midnight Black,Gaming,Gaming Mice & Keyboards,Xbox,44020.0,15,37417.0,4.6,81,111,53.4,Sensor with 26000 DPI and optical switches for competitive esports. Designed with premium quality materials by Xbox.,"mouse,gaming mouse,esports,rgb,pc,xbox,gaming,midnight black",All Ages,All,Midnight Black,Default,2025-09-22,https://images.unsplash.com/photo-1500000000503?auto=format&fit=crop&w=600&q=80,Active
PROD_00504,Corsair Ultra-Lightweight 8KHz Optical Gaming Mouse - Navy Blue,Gaming,Gaming Mice & Keyboards,Corsair,14740.0,5,14003.0,3.9,317,134,57.2,Sensor with 26000 DPI and optical switches for competitive esports. Designed with premium quality materials by Corsair.,"mouse,gaming mouse,esports,rgb,pc,corsair,gaming,navy blue",18-35,All,Navy Blue,Default,2026-08-23,https://images.unsplash.com/photo-1500000000504?auto=format&fit=crop&w=600&q=80,Active
PROD_00505,Anker Water-Resistant Laptop Backpack 15.6-inch - Silver,Accessories,Bags & Backpacks,Anker,490.0,10,441.0,3.8,222,218,50.3,Ergonomic multi-compartment travel laptop bag with USB charging port. Designed with premium quality materials by Anker.,"bag,backpack,laptop bag,travel,office,anker,accessories,silver",Adults,All,Silver,512GB,2024-10-10,https://images.unsplash.com/photo-1500000000505?auto=format&fit=crop&w=600&q=80,Active
PROD_00506,Spigen Magnetic Qi Fast Wireless Charger Stand - Midnight Black,Accessories,Mobile Accessories,Spigen,4500.0,40,2700.0,4.8,46,123,57.7,15W fast induction charging station for phones and wireless earbuds. Designed with premium quality materials by Spigen.,"charger,wireless charger,mobile,charging,spigen,accessories,midnight black",18-35,All,Midnight Black,Standard,2025-07-02,https://images.unsplash.com/photo-1500000000506?auto=format&fit=crop&w=600&q=80,Active
PROD_00507,American Tourister 9H Tempered Glass Screen Protector (2-Pack) - Rose Gold,Accessories,Mobile Accessories,American Tourister,2410.0,40,1446.0,3.5,450,152,59.9,Scratch-resistant ultra-clear tempered glass with alignment frame. Designed with premium quality materials by American Tourister.,"screen protector,tempered glass,mobile,screen,american tourister,accessories,rose gold",Adults,All,Rose Gold,256GB,2025-09-01,https://images.unsplash.com/photo-1500000000507?auto=format&fit=crop&w=600&q=80,Active
PROD_00508,Logitech Water-Resistant Laptop Backpack 15.6-inch - Crimson Red,Accessories,Bags & Backpacks,Logitech,4500.0,10,4050.0,4.3,326,104,57.9,Ergonomic multi-compartment travel laptop bag with USB charging port. Designed with premium quality materials by Logitech.,"bag,backpack,laptop bag,travel,office,logitech,accessories,crimson red",25-50,All,Crimson Red,Default,2026-05-02,https://images.unsplash.com/photo-1500000000508?auto=format&fit=crop&w=600&q=80,Active
PROD_00509,Anker Multi-Port 7-in-1 USB-C Hub Adapter,Accessories,Computer Accessories,Anker,6180.0,25,4635.0,4.1,553,248,66.1,4K HDMI 100W Power Delivery USB 3.0 and SD card reader. Designed with premium quality materials by Anker.,"usb hub,adapter,usb-c,laptop,monitor,anker,accessories,midnight black",Teens & Youth,All,Midnight Black,256GB,2025-03-10,https://images.unsplash.com/photo-1500000000509?auto=format&fit=crop&w=600&q=80,Active
PROD_00510,Logitech Multi-Port 7-in-1 USB-C Hub Adapter - Space Gray,Accessories,Computer Accessories,Logitech,6420.0,35,4173.0,4.2,247,209,56.7,4K HDMI 100W Power Delivery USB 3.0 and SD card reader. Designed with premium quality materials by Logitech.,"usb hub,adapter,usb-c,laptop,monitor,logitech,accessories,space gray",All Ages,All,Space Gray,256GB,2025-04-04,https://images.unsplash.com/photo-1500000000510?auto=format&fit=crop&w=600&q=80,Active
PROD_00511,Logitech Ergonomic Silent Wireless Mouse,Accessories,Computer Accessories,Logitech,2490.0,5,2365.5,4.7,186,245,59.6,Comfortable contoured shape with whisper quiet clicks and long battery. Designed with premium quality materials by Logitech.,"mouse,wireless mouse,office,computer,laptop,logitech,accessories,silver",Adults,All,Silver,512GB,2026-04-16,https://images.unsplash.com/photo-1500000000511?auto=format&fit=crop&w=600&q=80,Active
PROD_00512,American Tourister Ergonomic Silent Wireless Mouse,Accessories,Computer Accessories,American Tourister,2380.0,0,2380.0,4.5,112,157,58.2,Comfortable contoured shape with whisper quiet clicks and long battery. Designed with premium quality materials by American Tourister.,"mouse,wireless mouse,office,computer,laptop,american tourister,accessories,charcoal",Adults,All,Charcoal,512GB,2025-09-22,https://images.unsplash.com/photo-1500000000512?auto=format&fit=crop&w=600&q=80,Active
PROD_00513,American Tourister Magnetic Qi Fast Wireless Charger Stand,Accessories,Mobile Accessories,American Tourister,5380.0,15,4573.0,3.9,500,54,61.9,15W fast induction charging station for phones and wireless earbuds. Designed with premium quality materials by American Tourister.,"charger,wireless charger,mobile,charging,american tourister,accessories,space gray",25-50,All,Space Gray,16GB RAM,2025-03-02,https://images.unsplash.com/photo-1500000000513?auto=format&fit=crop&w=600&q=80,Active
PROD_00514,Spigen Multi-Port 7-in-1 USB-C Hub Adapter,Accessories,Computer Accessories,Spigen,1070.0,50,535.0,4.3,376,31,60.1,4K HDMI 100W Power Delivery USB 3.0 and SD card reader. Designed with premium quality materials by Spigen.,"usb hub,adapter,usb-c,laptop,monitor,spigen,accessories,space gray",18-35,All,Space Gray,256GB,2025-09-05,https://images.unsplash.com/photo-1500000000514?auto=format&fit=crop&w=600&q=80,Active
PROD_00515,Anker Shockproof Clear Phone Case - Crimson Red,Accessories,Mobile Accessories,Anker,1450.0,20,1160.0,4.4,23,91,50.3,Military grade drop protection slim clear bumper case. Designed with premium quality materials by Anker.,"phone case,cover,protection,mobile,anker,accessories,crimson red",25-50,All,Crimson Red,128GB,2026-07-09,https://images.unsplash.com/photo-1500000000515?auto=format&fit=crop&w=600&q=80,Active
PROD_00516,American Tourister Ergonomic Silent Wireless Mouse,Accessories,Computer Accessories,American Tourister,660.0,30,462.0,4.0,19,185,46.7,Comfortable contoured shape with whisper quiet clicks and long battery. Designed with premium quality materials by American Tourister.,"mouse,wireless mouse,office,computer,laptop,american tourister,accessories,charcoal",All Ages,All,Charcoal,Standard,2024-12-31,https://images.unsplash.com/photo-1500000000516?auto=format&fit=crop&w=600&q=80,Active
PROD_00517,Spigen 9H Tempered Glass Screen Protector (2-Pack),Accessories,Mobile Accessories,Spigen,1630.0,40,978.0,3.6,100,241,47.6,Scratch-resistant ultra-clear tempered glass with alignment frame. Designed with premium quality materials by Spigen.,"screen protector,tempered glass,mobile,screen,spigen,accessories,classic beige",25-50,All,Classic Beige,256GB,2025-05-10,https://images.unsplash.com/photo-1500000000517?auto=format&fit=crop&w=600&q=80,Active
PROD_00518,Logitech Shockproof Clear Phone Case,Accessories,Mobile Accessories,Logitech,2380.0,35,1547.0,4.2,314,247,56.8,Military grade drop protection slim clear bumper case. Designed with premium quality materials by Logitech.,"phone case,cover,protection,mobile,logitech,accessories,space gray",Teens & Youth,All,Space Gray,Standard,2024-12-06,https://images.unsplash.com/photo-1500000000518?auto=format&fit=crop&w=600&q=80,Active
PROD_00519,Anker Multi-Port 7-in-1 USB-C Hub Adapter - Olive Green,Accessories,Computer Accessories,Anker,6210.0,35,4036.5,4.2,800,21,78.8,4K HDMI 100W Power Delivery USB 3.0 and SD card reader. Designed with premium quality materials by Anker.,"usb hub,adapter,usb-c,laptop,monitor,anker,accessories,olive green",25-50,All,Olive Green,128GB,2025-09-04,https://images.unsplash.com/photo-1500000000519?auto=format&fit=crop&w=600&q=80,Active
PROD_00520,Spigen Magnetic Qi Fast Wireless Charger Stand - Pearl White,Accessories,Mobile Accessories,Spigen,1150.0,5,1092.5,4.1,44,187,50.7,15W fast induction charging station for phones and wireless earbuds. Designed with premium quality materials by Spigen.,"charger,wireless charger,mobile,charging,spigen,accessories,pearl white",25-50,All,Pearl White,256GB,2025-09-30,https://images.unsplash.com/photo-1500000000520?auto=format&fit=crop&w=600&q=80,Active
PROD_00521,American Tourister Shockproof Clear Phone Case - Crimson Red,Accessories,Mobile Accessories,American Tourister,3070.0,50,1535.0,3.8,177,45,54.8,Military grade drop protection slim clear bumper case. Designed with premium quality materials by American Tourister.,"phone case,cover,protection,mobile,american tourister,accessories,crimson red",Teens & Youth,All,Crimson Red,16GB RAM,2025-08-01,https://images.unsplash.com/photo-1500000000521?auto=format&fit=crop&w=600&q=80,Active
PROD_00522,Anker Water-Resistant Laptop Backpack 15.6-inch - Navy Blue,Accessories,Bags & Backpacks,Anker,6870.0,50,3435.0,4.6,101,144,57.0,Ergonomic multi-compartment travel laptop bag with USB charging port. Designed with premium quality materials by Anker.,"bag,backpack,laptop bag,travel,office,anker,accessories,navy blue",Adults,All,Navy Blue,Standard,2026-03-05,https://images.unsplash.com/photo-1500000000522?auto=format&fit=crop&w=600&q=80,Active
PROD_00523,American Tourister 9H Tempered Glass Screen Protector (2-Pack) - Classic Beige,Accessories,Mobile Accessories,American Tourister,3400.0,40,2040.0,3.6,645,118,63.6,Scratch-resistant ultra-clear tempered glass with alignment frame. Designed with premium quality materials by American Tourister.,"screen protector,tempered glass,mobile,screen,american tourister,accessories,classic beige",All Ages,All,Classic Beige,512GB,2025-07-10,https://images.unsplash.com/photo-1500000000523?auto=format&fit=crop&w=600&q=80,Active
PROD_00524,Portronics Water-Resistant Laptop Backpack 15.6-inch - Space Gray,Accessories,Bags & Backpacks,Portronics,2840.0,35,1846.0,4.4,347,20,58.8,Ergonomic multi-compartment travel laptop bag with USB charging port. Designed with premium quality materials by Portronics.,"bag,backpack,laptop bag,travel,office,portronics,accessories,space gray",Adults,All,Space Gray,Standard,2026-04-09,https://images.unsplash.com/photo-1500000000524?auto=format&fit=crop&w=600&q=80,Active
PROD_00525,American Tourister Shockproof Clear Phone Case - Pearl White,Accessories,Mobile Accessories,American Tourister,2250.0,50,1125.0,4.3,342,55,58.7,Military grade drop protection slim clear bumper case. Designed with premium quality materials by American Tourister.,"phone case,cover,protection,mobile,american tourister,accessories,pearl white",18-35,All,Pearl White,Standard,2025-10-09,https://images.unsplash.com/photo-1500000000525?auto=format&fit=crop&w=600&q=80,Active
PROD_00526,Portronics Multi-Port 7-in-1 USB-C Hub Adapter - Crimson Red,Accessories,Computer Accessories,Portronics,4200.0,50,2100.0,4.9,128,108,62.6,4K HDMI 100W Power Delivery USB 3.0 and SD card reader. Designed with premium quality materials by Portronics.,"usb hub,adapter,usb-c,laptop,monitor,portronics,accessories,crimson red",25-50,All,Crimson Red,512GB,2025-11-01,https://images.unsplash.com/photo-1500000000526?auto=format&fit=crop&w=600&q=80,Active
PROD_00527,Anker Water-Resistant Laptop Backpack 15.6-inch - Rose Gold,Accessories,Bags & Backpacks,Anker,5800.0,25,4350.0,3.7,111,77,50.1,Ergonomic multi-compartment travel laptop bag with USB charging port. Designed with premium quality materials by Anker.,"bag,backpack,laptop bag,travel,office,anker,accessories,rose gold",All Ages,All,Rose Gold,Default,2026-01-01,https://images.unsplash.com/photo-1500000000527?auto=format&fit=crop&w=600&q=80,Active
